# name								? FEC mfec  mfecchannel hubaddress portadd rocid FED channel  	roc#
BPix_BpI_SEC3_LYR4_LDR10F_MOD1_ROC14 A2 1    3       2          15        3      14    1205     38     6
BPix_BpI_SEC3_LYR4_LDR10F_MOD1_ROC15 A2 1    3       2          15        3      15    1205     38     7
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC0 A1 1    3       2          14        0      0    1205     39     0
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC1 A1 1    3       2          14        0      1    1205     39     1
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC2 A1 1    3       2          14        0      2    1205     39     2
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC3 A1 1    3       2          14        0      3    1205     39     3
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC4 A1 1    3       2          14        1      4    1205     39     4
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC5 A1 1    3       2          14        1      5    1205     39     5
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC6 A1 1    3       2          14        1      6    1205     39     6
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC7 A1 1    3       2          14        1      7    1205     39     7
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC8 A2 1    3       2          14        2      8    1205     40     0
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC9 A2 1    3       2          14        2      9    1205     40     1
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC10 A2 1    3       2          14        2      10    1205     40     2
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC11 A2 1    3       2          14        2      11    1205     40     3
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC12 A2 1    3       2          14        3      12    1205     40     4
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC13 A2 1    3       2          14        3      13    1205     40     5
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC14 A2 1    3       2          14        3      14    1205     40     6
BPix_BpI_SEC3_LYR4_LDR10F_MOD2_ROC15 A2 1    3       2          14        3      15    1205     40     7
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC0 A1 1    3       2          13        0      0    1205     33     0
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC1 A1 1    3       2          13        0      1    1205     33     1
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC2 A1 1    3       2          13        0      2    1205     33     2
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC3 A1 1    3       2          13        0      3    1205     33     3
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC4 A1 1    3       2          13        1      4    1205     33     4
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC5 A1 1    3       2          13        1      5    1205     33     5
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC6 A1 1    3       2          13        1      6    1205     33     6
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC7 A1 1    3       2          13        1      7    1205     33     7
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC8 A2 1    3       2          13        2      8    1205     34     0
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC9 A2 1    3       2          13        2      9    1205     34     1
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC10 A2 1    3       2          13        2      10    1205     34     2
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC11 A2 1    3       2          13        2      11    1205     34     3
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC12 A2 1    3       2          13        3      12    1205     34     4
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC13 A2 1    3       2          13        3      13    1205     34     5
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC14 A2 1    3       2          13        3      14    1205     34     6
BPix_BpI_SEC3_LYR4_LDR10F_MOD3_ROC15 A2 1    3       2          13        3      15    1205     34     7
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC0 A1 1    3       2          12        0      0    1205     35     0
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC1 A1 1    3       2          12        0      1    1205     35     1
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC2 A1 1    3       2          12        0      2    1205     35     2
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC3 A1 1    3       2          12        0      3    1205     35     3
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC4 A1 1    3       2          12        1      4    1205     35     4
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC5 A1 1    3       2          12        1      5    1205     35     5
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC6 A1 1    3       2          12        1      6    1205     35     6
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC7 A1 1    3       2          12        1      7    1205     35     7
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC8 A2 1    3       2          12        2      8    1205     36     0
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC9 A2 1    3       2          12        2      9    1205     36     1
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC10 A2 1    3       2          12        2      10    1205     36     2
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC11 A2 1    3       2          12        2      11    1205     36     3
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC12 A2 1    3       2          12        3      12    1205     36     4
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC13 A2 1    3       2          12        3      13    1205     36     5
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC14 A2 1    3       2          12        3      14    1205     36     6
BPix_BpI_SEC3_LYR4_LDR10F_MOD4_ROC15 A2 1    3       2          12        3      15    1205     36     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC0 A1 1    3       2          11        0      0    1206     3     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC1 A1 1    3       2          11        0      1    1206     3     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC2 A1 1    3       2          11        0      2    1206     3     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC3 A1 1    3       2          11        0      3    1206     3     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC4 A1 1    3       2          11        1      4    1206     3     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC5 A1 1    3       2          11        1      5    1206     3     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC6 A1 1    3       2          11        1      6    1206     3     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC7 A1 1    3       2          11        1      7    1206     3     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC8 A2 1    3       2          11        2      8    1206     4     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC9 A2 1    3       2          11        2      9    1206     4     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC10 A2 1    3       2          11        2      10    1206     4     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC11 A2 1    3       2          11        2      11    1206     4     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC12 A2 1    3       2          11        3      12    1206     4     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC13 A2 1    3       2          11        3      13    1206     4     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC14 A2 1    3       2          11        3      14    1206     4     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD1_ROC15 A2 1    3       2          11        3      15    1206     4     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC0 A1 1    3       2          10        0      0    1206     1     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC1 A1 1    3       2          10        0      1    1206     1     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC2 A1 1    3       2          10        0      2    1206     1     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC3 A1 1    3       2          10        0      3    1206     1     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC4 A1 1    3       2          10        1      4    1206     1     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC5 A1 1    3       2          10        1      5    1206     1     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC6 A1 1    3       2          10        1      6    1206     1     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC7 A1 1    3       2          10        1      7    1206     1     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC8 A2 1    3       2          10        2      8    1206     2     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC9 A2 1    3       2          10        2      9    1206     2     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC10 A2 1    3       2          10        2      10    1206     2     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC11 A2 1    3       2          10        2      11    1206     2     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC12 A2 1    3       2          10        3      12    1206     2     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC13 A2 1    3       2          10        3      13    1206     2     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC14 A2 1    3       2          10        3      14    1206     2     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD2_ROC15 A2 1    3       2          10        3      15    1206     2     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC0 A1 1    3       2          9        0      0    1206     7     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC1 A1 1    3       2          9        0      1    1206     7     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC2 A1 1    3       2          9        0      2    1206     7     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC3 A1 1    3       2          9        0      3    1206     7     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC4 A1 1    3       2          9        1      4    1206     7     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC5 A1 1    3       2          9        1      5    1206     7     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC6 A1 1    3       2          9        1      6    1206     7     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC7 A1 1    3       2          9        1      7    1206     7     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC8 A2 1    3       2          9        2      8    1206     8     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC9 A2 1    3       2          9        2      9    1206     8     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC10 A2 1    3       2          9        2      10    1206     8     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC11 A2 1    3       2          9        2      11    1206     8     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC12 A2 1    3       2          9        3      12    1206     8     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC13 A2 1    3       2          9        3      13    1206     8     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC14 A2 1    3       2          9        3      14    1206     8     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD3_ROC15 A2 1    3       2          9        3      15    1206     8     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC0 A1 1    3       2          8        0      0    1206     5     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC1 A1 1    3       2          8        0      1    1206     5     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC2 A1 1    3       2          8        0      2    1206     5     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC3 A1 1    3       2          8        0      3    1206     5     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC4 A1 1    3       2          8        1      4    1206     5     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC5 A1 1    3       2          8        1      5    1206     5     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC6 A1 1    3       2          8        1      6    1206     5     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC7 A1 1    3       2          8        1      7    1206     5     7
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC8 A2 1    3       2          8        2      8    1206     6     0
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC9 A2 1    3       2          8        2      9    1206     6     1
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC10 A2 1    3       2          8        2      10    1206     6     2
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC11 A2 1    3       2          8        2      11    1206     6     3
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC12 A2 1    3       2          8        3      12    1206     6     4
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC13 A2 1    3       2          8        3      13    1206     6     5
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC14 A2 1    3       2          8        3      14    1206     6     6
BPix_BpI_SEC3_LYR4_LDR11F_MOD4_ROC15 A2 1    3       2          8        3      15    1206     6     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC0 A1 1    3       2          7        0      0    1206     27     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC1 A1 1    3       2          7        0      1    1206     27     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC2 A1 1    3       2          7        0      2    1206     27     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC3 A1 1    3       2          7        0      3    1206     27     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC4 A1 1    3       2          7        1      4    1206     27     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC5 A1 1    3       2          7        1      5    1206     27     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC6 A1 1    3       2          7        1      6    1206     27     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC7 A1 1    3       2          7        1      7    1206     27     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC8 A2 1    3       2          7        2      8    1206     28     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC9 A2 1    3       2          7        2      9    1206     28     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC10 A2 1    3       2          7        2      10    1206     28     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC11 A2 1    3       2          7        2      11    1206     28     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC12 A2 1    3       2          7        3      12    1206     28     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC13 A2 1    3       2          7        3      13    1206     28     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC14 A2 1    3       2          7        3      14    1206     28     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD1_ROC15 A2 1    3       2          7        3      15    1206     28     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC0 A1 1    3       2          6        0      0    1206     25     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC1 A1 1    3       2          6        0      1    1206     25     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC2 A1 1    3       2          6        0      2    1206     25     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC3 A1 1    3       2          6        0      3    1206     25     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC4 A1 1    3       2          6        1      4    1206     25     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC5 A1 1    3       2          6        1      5    1206     25     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC6 A1 1    3       2          6        1      6    1206     25     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC7 A1 1    3       2          6        1      7    1206     25     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC8 A2 1    3       2          6        2      8    1206     26     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC9 A2 1    3       2          6        2      9    1206     26     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC10 A2 1    3       2          6        2      10    1206     26     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC11 A2 1    3       2          6        2      11    1206     26     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC12 A2 1    3       2          6        3      12    1206     26     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC13 A2 1    3       2          6        3      13    1206     26     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC14 A2 1    3       2          6        3      14    1206     26     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD2_ROC15 A2 1    3       2          6        3      15    1206     26     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC0 A1 1    3       2          5        0      0    1206     31     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC1 A1 1    3       2          5        0      1    1206     31     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC2 A1 1    3       2          5        0      2    1206     31     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC3 A1 1    3       2          5        0      3    1206     31     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC4 A1 1    3       2          5        1      4    1206     31     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC5 A1 1    3       2          5        1      5    1206     31     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC6 A1 1    3       2          5        1      6    1206     31     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC7 A1 1    3       2          5        1      7    1206     31     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC8 A2 1    3       2          5        2      8    1206     32     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC9 A2 1    3       2          5        2      9    1206     32     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC10 A2 1    3       2          5        2      10    1206     32     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC11 A2 1    3       2          5        2      11    1206     32     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC12 A2 1    3       2          5        3      12    1206     32     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC13 A2 1    3       2          5        3      13    1206     32     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC14 A2 1    3       2          5        3      14    1206     32     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD3_ROC15 A2 1    3       2          5        3      15    1206     32     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC0 A1 1    3       2          4        0      0    1206     29     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC1 A1 1    3       2          4        0      1    1206     29     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC2 A1 1    3       2          4        0      2    1206     29     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC3 A1 1    3       2          4        0      3    1206     29     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC4 A1 1    3       2          4        1      4    1206     29     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC5 A1 1    3       2          4        1      5    1206     29     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC6 A1 1    3       2          4        1      6    1206     29     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC7 A1 1    3       2          4        1      7    1206     29     7
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC8 A2 1    3       2          4        2      8    1206     30     0
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC9 A2 1    3       2          4        2      9    1206     30     1
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC10 A2 1    3       2          4        2      10    1206     30     2
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC11 A2 1    3       2          4        2      11    1206     30     3
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC12 A2 1    3       2          4        3      12    1206     30     4
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC13 A2 1    3       2          4        3      13    1206     30     5
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC14 A2 1    3       2          4        3      14    1206     30     6
BPix_BpI_SEC3_LYR4_LDR12F_MOD4_ROC15 A2 1    3       2          4        3      15    1206     30     7
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC4 A1 1    4       1          30        1      4    1207     5     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC5 A1 1    4       1          30        1      5    1207     5     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC6 A2 1    4       1          30        1      6    1207     6     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC7 A2 1    4       1          30        1      7    1207     6     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC8 B1 1    4       1          30        2      8    1207     7     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC9 B1 1    4       1          30        2      9    1207     7     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC10 B2 1    4       1          30        2      10    1207     8     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD1_ROC11 B2 1    4       1          30        2      11    1207     8     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC0 A1 1    4       1          31        2      0    1207     3     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC1 A1 1    4       1          31        2      1    1207     3     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC2 A2 1    4       1          31        2      2    1207     4     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC3 A2 1    4       1          31        2      3    1207     4     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC12 B1 1    4       1          31        1      12    1207     1     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC13 B1 1    4       1          31        1      13    1207     1     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC14 B2 1    4       1          31        1      14    1207     2     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD1_ROC15 B2 1    4       1          31        1      15    1207     2     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC4 A1 1    4       1          28        1      4    1207     31     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC5 A1 1    4       1          28        1      5    1207     31     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC6 A2 1    4       1          28        1      6    1207     32     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC7 A2 1    4       1          28        1      7    1207     32     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC8 B1 1    4       1          28        2      8    1207     29     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC9 B1 1    4       1          28        2      9    1207     29     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC10 B2 1    4       1          28        2      10    1207     30     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD2_ROC11 B2 1    4       1          28        2      11    1207     30     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC0 A1 1    4       1          29        2      0    1207     27     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC1 A1 1    4       1          29        2      1    1207     27     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC2 A2 1    4       1          29        2      2    1207     28     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC3 A2 1    4       1          29        2      3    1207     28     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC12 B1 1    4       1          29        1      12    1207     25     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC13 B1 1    4       1          29        1      13    1207     25     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC14 B2 1    4       1          29        1      14    1207     26     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD2_ROC15 B2 1    4       1          29        1      15    1207     26     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC4 A1 1    4       1          26        1      4    1208     21     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC5 A1 1    4       1          26        1      5    1208     21     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC6 A2 1    4       1          26        1      6    1208     22     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC7 A2 1    4       1          26        1      7    1208     22     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC8 B1 1    4       1          26        2      8    1208     23     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC9 B1 1    4       1          26        2      9    1208     23     1
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC10 B2 1    4       1          26        2      10    1208     24     0
BPix_BpI_SEC4_LYR1_LDR3H_MOD3_ROC11 B2 1    4       1          26        2      11    1208     24     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC0 A1 1    4       1          27        2      0    1208     17     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC1 A1 1    4       1          27        2      1    1208     17     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC2 A2 1    4       1          27        2      2    1208     18     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC3 A2 1    4       1          27        2      3    1208     18     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC12 B1 1    4       1          27        1      12    1208     19     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC13 B1 1    4       1          27        1      13    1208     19     1
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC14 B2 1    4       1          27        1      14    1208     20     0
BPix_BpI_SEC4_LYR1_LDR3F_MOD3_ROC15 B2 1    4       1          27        1      15    1208     20     1
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC0 A1 1    4       1          25        0      0    1207     15     0
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC1 A1 1    4       1          25        0      1    1207     15     1
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC2 A1 1    4       1          25        0      2    1207     15     2
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC3 A1 1    4       1          25        0      3    1207     15     3
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC4 A2 1    4       1          25        1      4    1207     16     0
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC5 A2 1    4       1          25        1      5    1207     16     1
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC6 A2 1    4       1          25        1      6    1207     16     2
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC7 A2 1    4       1          25        1      7    1207     16     3
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC8 B1 1    4       1          25        2      8    1207     13     0
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC9 B1 1    4       1          25        2      9    1207     13     1
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC10 B1 1    4       1          25        2      10    1207     13     2
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC11 B1 1    4       1          25        2      11    1207     13     3
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC12 B2 1    4       1          25        3      12    1207     14     0
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC13 B2 1    4       1          25        3      13    1207     14     1
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC14 B2 1    4       1          25        3      14    1207     14     2
BPix_BpI_SEC4_LYR2_LDR6F_MOD1_ROC15 B2 1    4       1          25        3      15    1207     14     3
BPix_BpI_SEC4_LYR2_LDR6F_MOD2_ROC0 A1 1    4       1          24        0      0    1207     9     0
BPix_BpI_SEC4_LYR2_LDR6F_MOD2_ROC1 A1 1    4       1          24        0      1    1207     9     1
BPix_BpI_SEC4_LYR2_LDR6F_MOD2_ROC2 A1 1    4       1          24        0      2    1207     9     2
BPix_BpI_SEC4_LYR2_LDR6F_MOD2_ROC3 A1 1    4       1          24        0      3    1207     9     3
BPix_BpI_SEC4_LYR2_LDR6F_MOD2_ROC4 A2 1    4       1          24        1      4    1207     10     0
BPix_BpI_SEC4_LYR2_LDR6F_MOD2_ROC5 A2 1    4       1          24        1      5    1207     10     1
BPix_BpI_SEC4_LYR2_LDR6F_MOD2_ROC6 A2 1    4       1          24        1      6    1207     10     2
